MatchId	Home midfield	Away midfield	Home Right Defence	Away Right Defence	Home Central Defence	Away Central Defence	Home Left Defence	Away Left Defence	Home Right Attack	Away Right Attack	Home Central Attack	Away Central Attack	Home Left Attack	Away Left Attack	Home Indirect Defence	Away Indirect Defence	Home Indirect Attack	Away Indirect Attack	Home Attitude	Away Attitude	Home Tactic	Away Tactic	Home Tactic Level	Away Tactic Level	Home Goals	Away Goals	Sum home	Sum away
631158123	12	10	21	24	14	29	18	24	18	13	29	9	21	13	14	20	17	15	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	10	4	3	164	157
631158178	24	3	17	5	27	6	16	5	13	4	24	4	14	5	17	7	12	7	(Hidden)	(Hidden)	Play creatively	Normal	15	(no tactic)	10	0	164	46
631158247	15	3	26	6	26	8	27	9	13	6	11	6	11	6	20	9	15	11	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	164	64
631158263	15	4	27	4	26	5	26	5	13	4	11	4	11	5	20	6	15	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	11	0	164	43
631158528	14	4	24	5	30	5	27	4	11	5	8	6	14	6	20	6	16	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	164	49
631158756	13	4	25	7	26	9	26	6	14	5	13	6	11	4	19	8	17	9	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	9	0	164	58
631159326	13	10	19	11	21	17	19	19	20	15	13	9	19	14	22	18	18	16	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	6	1	164	129
631159868	13	6	20	7	34	8	20	7	14	8	20	6	7	8	21	10	15	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	164	70
631160014	14	3	23	5	31	7	30	8	11	5	10	6	11	5	19	8	15	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	164	56
631160335	25	4	14	7	25	9	14	6	19	5	24	5	11	5	17	7	15	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	1	164	58
631160768	10	4	28	5	18	5	15	6	19	7	19	7	17	8	20	8	18	9	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	7	0	164	59
631161116	30	22	15	26	26	37	15	29	12	22	17	51	13	22	19	25	17	30	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	10	1	1	164	264
631161327	14	3	27	4	23	5	20	4	16	4	15	3	12	4	19	7	18	8	(Hidden)	(Hidden)	Pressing	Normal	5	(no tactic)	7	0	164	42
631161653	10	4	22	6	26	7	35	4	10	5	17	6	11	6	17	8	16	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	1	164	56
631161939	14	5	20	5	35	6	18	7	13	7	15	8	13	10	19	10	17	11	(Hidden)	(Hidden)	Attack in the Middle	Normal	11	(no tactic)	8	0	164	69
631162186	14	11	22	12	22	18	21	13	19	11	16	15	14	10	19	34	17	29	(Hidden)	(Hidden)	Attack on wings	Attack in the Middle	11	10	3	1	164	153
631162243	16	23	23	21	28	21	22	16	15	22	11	18	14	13	20	26	15	24	(Hidden)	(Hidden)	Long shots	Attack on wings	2	12	1	4	164	184
631162352	13	4	18	6	33	6	20	3	7	4	21	5	13	4	19	7	20	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	164	47
631162766	11	35	21	44	29	67	26	52	15	7	13	8	9	6	25	47	15	43	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	15	0	2	164	309
631159022	12	12	24	18	33	24	26	16	9	23	12	32	10	21	21	22	16	21	(Hidden)	(Hidden)	Play creatively	Attack on wings	12	17	2	2	163	189
631159311	14	17	21	17	24	19	19	19	16	15	16	17	17	15	20	21	16	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	163	156
631160309	14	4	24	6	35	6	18	3	13	5	15	3	7	4	19	7	18	7	(Hidden)	(Hidden)	Counter-attacks	Normal	7	(no tactic)	9	0	163	45
631160350	24	5	16	5	27	5	16	4	17	7	22	5	10	4	17	7	14	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	10	0	163	50
631161094	22	5	20	4	33	7	19	8	10	7	13	7	9	8	20	10	17	11	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	163	67
631161127	24	17	15	39	28	33	15	34	13	31	18	37	14	37	19	24	17	19	(Hidden)	(Hidden)	Attack in the Middle	Attack on wings	10	15	1	2	163	271
631161285	14	4	21	7	28	9	26	9	13	4	12	4	13	4	20	8	16	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	10	0	163	57
631161298	13	5	21	4	30	4	30	4	10	6	11	7	12	8	20	7	16	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	163	55
631162163	10	12	22	11	22	15	20	14	17	12	15	11	17	11	19	17	21	17	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	5	2	163	120
631162378	15	4	29	3	26	7	20	7	10	7	13	5	10	6	22	7	18	7	(Hidden)	(Hidden)	Play creatively	Normal	16	(no tactic)	9	0	163	53
631157475	23	6	18	7	29	8	20	7	13	3	14	5	11	6	18	8	16	8	(Hidden)	(Hidden)	Play creatively	Normal	12	(no tactic)	5	0	162	58
631157968	9	4	23	4	34	6	35	6	6	5	12	6	15	6	17	8	11	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	162	54
631157974	11	4	27	4	43	6	27	5	6	5	12	5	6	4	18	8	12	9	(Hidden)	(Hidden)	Attack in the Middle	Normal	7	(no tactic)	9	0	162	50
631158192	13	3	25	9	35	9	33	6	10	5	14	5	8	5	13	8	11	8	(Hidden)	(Hidden)	Counter-attacks	Normal	12	(no tactic)	5	0	162	58
631158282	14	12	12	21	22	21	12	20	17	19	27	15	22	15	17	20	19	15	(Hidden)	(Hidden)	Attack in the Middle	Normal	14	(no tactic)	4	2	162	158
631158319	21	5	29	6	34	4	23	4	8	7	6	7	7	7	19	6	15	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	162	55
631158504	12	5	19	5	34	7	16	5	12	7	14	7	12	5	23	8	20	9	(Hidden)	(Hidden)	Long shots	Normal	5	(no tactic)	7	0	162	58
631159040	12	20	23	43	33	52	25	33	9	19	12	15	10	20	22	30	16	22	(Hidden)	(Hidden)	Play creatively	Normal	12	(no tactic)	0	2	162	254
631159339	13	10	23	20	26	28	22	21	12	15	15	17	17	16	18	22	16	18	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	12	0	2	162	167
631159555	19	11	28	35	18	38	29	21	14	9	12	16	14	8	16	23	12	21	(Hidden)	(Hidden)	Attack on wings	Counter-attacks	10	12	0	0	162	182
631159598	17	4	16	4	20	7	15	7	15	5	21	6	18	5	21	7	19	8	(Hidden)	(Hidden)	Attack on wings	Normal	14	(no tactic)	9	0	162	53
631160007	15	31	19	47	24	37	22	61	16	21	15	22	15	32	20	29	16	18	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	17	0	5	162	298
631160672	8	5	22	4	23	4	22	4	13	5	13	5	15	6	23	6	23	9	(Hidden)	(Hidden)	Pressing	Normal	4	(no tactic)	8	0	162	48
631160887	18	3	19	6	35	6	20	4	13	5	13	7	10	5	18	6	16	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	162	49
631161084	15	26	14	17	25	36	16	20	10	11	26	13	19	10	19	23	18	18	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	13	0	1	162	174
631161503	10	3	18	9	30	8	37	5	8	4	15	3	9	4	20	8	15	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	162	51
631161974	19	4	25	7	26	8	23	7	12	7	11	5	13	6	18	8	15	8	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	8	0	162	60
631157455	15	19	19	30	25	21	20	19	11	31	16	23	11	28	24	21	20	17	(Hidden)	(Hidden)	Attack in the Middle	Attack on wings	12	14	1	3	161	209
631157718	19	4	16	6	29	8	17	8	13	5	21	4	12	6	18	7	16	8	(Hidden)	(Hidden)	Play creatively	Normal	9	(no tactic)	8	0	161	56
631158483	15	24	18	26	23	41	17	26	19	16	15	17	17	21	20	24	17	22	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	12	2	7	161	217
631158543	15	4	22	7	20	8	18	8	15	6	18	6	16	7	19	8	18	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	161	63
631158584	16	14	16	16	26	27	15	16	15	14	19	18	17	14	20	21	17	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	4	161	158
631158640	18	4	15	12	21	10	15	7	17	4	23	6	16	3	19	11	17	8	(Hidden)	(Hidden)	Attack in the Middle	Play creatively	11	13	10	0	161	65
631158809	15	14	29	14	25	20	31	10	9	17	9	20	11	9	19	19	13	15	(Hidden)	(Hidden)	Attack on wings	Attack on wings	13	10	2	0	161	138
631159297	17	18	19	17	18	19	21	20	15	15	19	18	17	16	19	21	16	17	(Hidden)	(Hidden)	Attack on wings	Normal	12	(no tactic)	1	3	161	161
631159654	13	5	29	5	27	6	29	6	10	4	7	4	11	5	19	8	16	9	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	9	0	161	52
631160901	20	3	20	5	35	5	19	3	11	4	11	5	8	5	22	6	15	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	161	42
631161277	24	11	25	15	18	27	8	15	16	16	20	18	14	14	17	21	19	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	161	154
631161397	18	3	21	5	26	6	18	5	13	3	14	4	11	4	22	6	18	6	(Hidden)	(Hidden)	Play creatively	Normal	11	(no tactic)	9	0	161	42
631162322	12	4	22	8	27	7	17	5	12	8	20	7	12	6	20	8	19	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	1	161	63
631158121	17	20	15	15	25	28	15	18	16	28	20	39	16	20	20	20	16	18	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	5	1	3	160	206
631158238	15	5	22	6	22	6	21	4	18	6	15	3	13	6	19	8	15	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	160	53
631159301	20	14	19	11	22	15	22	17	12	13	14	11	13	12	21	17	17	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	160	127
631159315	16	13	16	11	16	17	20	19	18	15	22	10	19	13	17	18	16	17	(Hidden)	(Hidden)	Attack on wings	Normal	12	(no tactic)	5	2	160	133
631159702	12	4	20	6	22	7	21	5	19	5	13	4	15	5	21	6	17	8	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	8	0	160	50
631159858	13	4	20	6	33	8	19	7	12	6	20	6	7	7	21	8	15	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	160	60
631160159	17	5	16	7	25	6	25	3	14	5	9	3	15	3	20	7	19	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	160	47
631160500	13	14	22	44	21	37	20	29	16	33	14	40	18	27	20	26	16	22	(Hidden)	(Hidden)	Attack on wings	Attack on wings	11	13	0	3	160	272
631160520	14	6	25	5	21	5	15	4	19	7	23	6	12	8	15	8	16	8	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	8	0	160	57
631161078	13	4	27	4	22	6	22	6	16	4	13	6	15	5	16	7	16	9	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	11	1	160	51
631161271	12	4	21	7	34	9	18	9	14	4	16	4	12	4	18	8	15	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	160	57
631161926	21	13	21	12	21	15	20	15	15	15	14	14	16	15	17	19	15	23	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	5	2	160	141
631161943	16	4	28	4	26	6	23	6	12	6	11	6	10	6	18	8	16	9	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	10	0	160	55
631162029	6	4	21	4	22	5	17	5	18	4	22	5	17	4	20	6	17	7	(Hidden)	(Hidden)	Counter-attacks	Normal	11	(no tactic)	9	0	160	44
631162253	20	20	15	32	26	37	23	34	9	21	12	25	17	23	22	26	16	19	(Hidden)	(Hidden)	Attack on wings	Normal	13	(no tactic)	1	1	160	237
631162575	14	5	19	5	23	8	20	6	18	5	15	6	16	4	20	9	15	8	(Hidden)	(Hidden)	Attack on wings	Normal	12	(no tactic)	7	0	160	56
631157501	11	20	22	24	30	41	24	24	12	12	8	18	12	10	21	29	19	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	7	159	205
631158107	10	5	29	5	39	7	39	5	3	7	5	8	6	7	17	7	11	8	(Hidden)	(Hidden)	Counter-attacks	Normal	12	(no tactic)	3	0	159	59
631159275	12	5	21	6	25	8	19	8	16	7	15	7	17	7	19	8	15	9	(Hidden)	(Hidden)	Pressing	Normal	4	(no tactic)	5	0	159	65
631159347	14	10	24	16	21	27	24	18	22	12	11	13	15	11	16	21	12	16	(Hidden)	(Hidden)	Attack on wings	Counter-attacks	12	6	3	0	159	144
631159541	13	19	25	23	27	25	21	24	9	39	17	39	8	25	21	21	18	19	(Hidden)	(Hidden)	Counter-attacks	Normal	10	(no tactic)	2	4	159	234
631160290	11	5	12	3	25	7	24	6	12	4	27	3	18	6	17	7	13	8	(Hidden)	(Hidden)	Attack in the Middle	Normal	12	(no tactic)	6	0	159	49
631160471	16	6	21	5	27	5	28	4	9	7	12	7	10	8	20	8	16	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	159	58
631160827	19	19	23	16	27	29	14	19	16	10	16	28	14	17	16	21	14	19	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	159	178
631160972	18	17	15	37	23	44	12	36	13	11	26	9	12	9	21	23	19	18	(Hidden)	(Hidden)	Attack in the Middle	Normal	15	(no tactic)	0	0	159	204
631161369	12	11	19	11	22	16	20	18	17	12	16	8	18	11	19	16	16	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	159	119
631161927	14	4	18	7	32	8	17	7	12	7	16	5	14	6	19	8	17	8	(Hidden)	(Hidden)	Attack in the Middle	Normal	11	(no tactic)	7	0	159	60
631162801	27	49	23	82	20	101	10	83	15	5	17	7	11	6	18	59	18	55	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	23	0	6	159	447
631158038	14	5	18	5	31	8	18	8	11	6	15	7	11	6	21	8	19	9	(Hidden)	(Hidden)	Play creatively	Normal	9	(no tactic)	9	0	158	62
631158051	10	9	21	29	18	34	12	26	24	28	22	21	21	22	15	23	15	19	(Hidden)	(Hidden)	Counter-attacks	Attack in the Middle	7	10	1	4	158	211
631158134	17	10	16	10	25	13	16	10	16	12	19	9	14	10	19	15	16	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	158	105
631158359	12	3	23	4	16	8	19	9	17	2	20	2	18	3	16	7	17	6	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	9	0	158	44
631158414	16	5	18	8	26	8	15	5	12	4	17	4	14	5	22	8	18	8	(Hidden)	(Hidden)	Play creatively	Normal	10	(no tactic)	6	0	158	55
631159313	15	14	17	11	24	16	18	17	15	13	16	11	13	12	22	17	18	18	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	5	1	158	129
631159314	20	13	18	19	20	23	20	18	14	20	16	19	14	19	20	21	16	18	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	12	4	1	158	170
631160134	27	14	16	11	21	19	18	21	15	17	14	10	14	19	17	19	16	17	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	4	0	158	147
631160187	16	17	12	18	20	25	20	19	19	17	13	14	20	14	20	18	18	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	158	160
631160503	11	4	22	10	21	9	21	8	16	7	14	5	18	6	19	9	16	9	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	5	0	158	67
631160698	8	4	23	4	23	6	24	6	12	7	14	6	15	5	21	9	18	9	(Hidden)	(Hidden)	Attack on wings	Normal	14	(no tactic)	7	0	158	56
631160832	19	11	24	16	27	28	14	17	16	20	14	29	14	31	16	18	14	17	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	14	1	4	158	187
631161431	12	4	22	5	36	8	22	10	8	5	14	5	10	6	19	8	15	9	(Hidden)	(Hidden)	Attack in the Middle	Normal	10	(no tactic)	6	1	158	60
631161568	25	4	17	5	24	7	17	7	10	4	20	4	12	5	17	7	16	7	(Hidden)	(Hidden)	Attack on wings	Normal	8	(no tactic)	8	0	158	50
631161959	15	4	23	5	23	6	20	7	15	8	15	8	14	10	18	10	15	10	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	6	1	158	68
631162208	12	13	18	11	24	16	18	17	14	14	17	10	14	12	21	17	20	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	3	158	127
631162308	18	23	17	41	16	47	17	47	18	19	19	25	16	22	18	39	19	35	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	13	1	7	158	298
631162715	12	44	27	66	37	64	27	69	5	41	4	41	6	41	22	38	18	24	(Hidden)	(Hidden)	Pressing	Normal	6	(no tactic)	0	6	158	428
631162773	15	24	19	50	28	37	27	42	7	34	12	19	12	27	24	34	14	25	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	15	0	4	158	292
631160167	17	5	18	7	25	6	19	3	15	5	12	3	16	3	18	7	17	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	157	47
631161340	13	29	19	23	23	46	19	26	16	13	16	22	15	17	19	20	17	15	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	10	1	4	157	211
631161384	16	3	18	11	27	10	21	7	11	6	13	6	12	6	22	8	17	8	(Hidden)	(Hidden)	Counter-attacks	Normal	7	(no tactic)	9	0	157	65
631161956	21	5	18	4	20	4	19	3	16	6	16	6	15	4	17	7	15	10	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	9	0	157	49
631162225	11	12	22	11	26	17	18	18	16	12	16	10	10	13	21	17	17	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	0	157	127
631162259	12	4	22	7	26	7	19	6	19	6	11	5	6	4	22	7	20	7	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	6	0	157	53
631162313	17	4	18	4	18	9	18	8	17	3	18	6	15	7	18	8	18	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	10	0	157	58
631162489	18	3	28	6	29	6	23	5	10	6	6	4	8	4	19	8	16	8	(Hidden)	(Hidden)	Attack on wings	Normal	15	(no tactic)	9	0	157	50
631158127	16	7	16	20	27	23	16	13	14	8	18	13	14	7	19	14	16	12	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	156	117
631158183	12	20	15	15	18	19	17	11	24	16	18	32	18	19	19	15	15	12	(Hidden)	(Hidden)	Play creatively	Play creatively	12	14	1	6	156	159
631158260	15	12	21	28	19	31	18	29	19	26	16	32	14	25	19	24	15	25	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	9	2	7	156	232
631158277	15	5	26	7	25	7	24	7	13	6	10	3	10	3	19	8	14	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	156	55
631158416	5	17	19	31	17	49	15	37	21	16	25	29	22	16	16	26	16	16	(Hidden)	(Hidden)	Attack on wings	Attack in the Middle	12	14	1	4	156	237
631159015	10	4	27	6	29	7	18	7	13	6	16	6	12	6	17	9	14	10	(Hidden)	(Hidden)	Play creatively	Normal	16	(no tactic)	10	0	156	61
631159249	10	4	10	6	17	10	17	8	15	8	32	8	17	8	14	9	24	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	12	0	156	70
631159309	19	13	16	10	19	17	19	18	16	13	17	10	15	14	20	17	15	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	156	129
631159324	12	5	16	3	19	6	18	4	21	7	16	7	16	6	21	7	17	9	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	9	1	156	54
631159629	23	5	18	5	29	6	16	6	10	5	18	6	9	7	16	7	17	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	156	57
631159863	12	4	23	6	30	8	27	7	10	5	12	6	11	7	17	8	14	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	6	0	156	59
631159984	10	3	27	5	22	7	26	8	13	4	9	5	14	4	18	7	17	9	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	8	0	156	52
631160231	12	32	27	29	24	37	20	31	18	15	12	26	8	16	20	28	15	23	(Hidden)	(Hidden)	Attack on wings	Attack in the Middle	12	13	0	4	156	237
631160857	11	14	14	16	23	14	16	19	18	11	27	13	15	13	16	14	16	11	(Hidden)	(Hidden)	Play creatively	Normal	12	(no tactic)	3	1	156	125
631162148	14	18	15	15	22	26	17	14	10	23	22	26	16	19	22	23	18	20	(Hidden)	(Hidden)	Attack on wings	Attack in the Middle	13	16	1	8	156	184
631162198	13	5	15	8	23	9	18	7	8	5	11	4	8	4	33	8	27	9	(Hidden)	(Hidden)	Attack in the Middle	Normal	11	(no tactic)	8	0	156	59
631163454	16	41	14	43	18	31	15	45	18	26	17	37	15	24	24	27	19	30	(Hidden)	(Hidden)	Pressing	Normal	6	(no tactic)	0	5	156	304
631157998	15	4	17	4	30	7	20	6	11	6	14	7	11	8	20	8	17	9	(Hidden)	(Hidden)	Play creatively	Normal	10	(no tactic)	11	0	155	59
631158113	8	4	22	8	30	9	30	7	6	6	11	5	12	6	22	8	14	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	6	0	155	61
631158469	16	5	19	6	28	6	19	5	13	8	13	10	14	7	18	7	15	10	(Hidden)	(Hidden)	Attack on wings	Normal	11	(no tactic)	7	0	155	64
631158840	16	21	16	23	23	36	12	18	19	26	22	41	10	16	20	21	17	26	(Hidden)	(Hidden)	Attack on wings	Pressing	10	6	1	2	155	228
631159302	10	11	16	13	23	16	16	14	17	12	19	10	15	12	21	17	18	16	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	3	0	155	121
631159871	13	12	18	18	25	30	23	18	13	20	16	26	15	9	17	22	15	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	3	155	172
631160173	17	3	15	5	23	5	23	5	14	5	9	5	15	6	20	6	19	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	10	0	155	47
631161038	13	4	26	5	23	6	22	5	13	6	14	6	13	6	16	7	15	8	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	10	0	155	53
631161119	21	3	19	5	31	6	18	6	9	5	13	5	9	6	19	7	16	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	155	51
631161269	24	5	29	5	21	6	9	3	12	6	14	6	10	6	17	7	19	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	1	155	52
631161378	16	6	16	6	24	7	19	5	12	6	15	9	13	8	22	7	18	7	(Hidden)	(Hidden)	Counter-attacks	Normal	6	(no tactic)	9	1	155	61
631161869	16	12	18	16	28	25	15	20	12	16	26	21	11	19	15	30	14	28	(Hidden)	(Hidden)	Attack in the Middle	Attack in the Middle	13	13	2	1	155	187
631162298	18	15	16	12	17	19	16	14	16	16	19	22	17	17	18	17	18	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	6	4	155	148
631158177	14	5	19	8	24	8	27	5	13	5	12	7	10	6	19	9	16	11	(Hidden)	(Hidden)	Attack on wings	Normal	14	(no tactic)	9	0	154	64
631158327	22	10	22	25	26	28	20	24	13	14	9	28	9	13	19	21	14	18	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	9	1	0	154	181
631158410	5	4	19	6	17	7	15	9	21	5	25	6	22	7	15	8	15	9	(Hidden)	(Hidden)	Attack on wings	Normal	12	(no tactic)	6	1	154	61
631158592	15	3	19	5	31	9	18	9	10	5	13	5	11	6	20	6	17	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	154	55
631158635	10	14	28	17	29	24	19	15	11	18	13	19	9	14	20	28	15	26	(Hidden)	(Hidden)	Counter-attacks	Attack on wings	9	12	0	4	154	175
631159282	11	5	12	6	19	8	18	8	14	7	31	7	16	7	12	8	21	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	10	0	154	65
631159283	9	4	21	6	24	10	20	8	17	7	16	8	13	7	19	9	15	9	(Hidden)	(Hidden)	Pressing	Normal	5	(no tactic)	6	0	154	68
631159318	12	12	21	11	24	17	20	18	14	13	14	11	16	12	19	18	14	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	154	130
631159357	8	4	30	7	26	8	17	8	18	6	13	6	11	7	19	9	12	10	(Hidden)	(Hidden)	Attack in the Middle	Normal	8	(no tactic)	6	0	154	65
631159589	16	4	16	6	30	6	19	4	11	6	14	5	11	5	20	8	17	8	(Hidden)	(Hidden)	Attack in the Middle	Normal	12	(no tactic)	7	0	154	52
631159716	8	16	19	18	19	30	19	14	20	17	17	18	17	11	18	21	17	17	(Hidden)	(Hidden)	Attack on wings	Attack in the Middle	9	8	0	3	154	162
631159719	10	4	24	6	24	10	23	8	14	5	12	3	12	5	18	8	17	8	(Hidden)	(Hidden)	Attack on wings	Normal	9	(no tactic)	6	0	154	57
631160164	17	3	17	5	24	8	18	7	15	7	13	4	16	4	17	8	17	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	154	54
631160166	17	4	16	5	25	5	26	4	11	7	8	8	12	5	20	7	19	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	11	0	154	53
631160400	17	4	14	6	19	6	28	4	9	5	19	6	16	7	16	7	16	10	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	8	0	154	55
631160692	16	11	19	28	20	32	19	31	16	23	17	24	15	28	17	31	15	27	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	5	1	3	154	235
631161343	14	3	22	5	25	6	25	4	11	6	12	6	12	6	17	7	16	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	11	1	154	52
631158399	5	4	17	4	17	7	17	8	20	5	25	5	22	6	16	7	14	9	(Hidden)	(Hidden)	Attack on wings	Normal	12	(no tactic)	7	0	153	55
631158842	13	12	20	36	22	34	17	34	11	13	18	13	13	19	21	23	18	17	(Hidden)	(Hidden)	Counter-attacks	Attack on wings	8	15	0	1	153	201
631159316	12	17	21	16	23	20	19	21	16	19	14	10	15	13	19	17	14	14	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	11	0	2	153	147
631159334	10	19	22	37	26	44	22	39	13	17	11	25	10	21	22	25	17	20	(Hidden)	(Hidden)	Counter-attacks	Normal	8	(no tactic)	1	4	153	247
631159336	14	12	18	23	16	26	18	21	23	16	16	14	20	17	14	20	14	15	(Hidden)	(Hidden)	Attack on wings	Normal	10	(no tactic)	3	1	153	164
